filename;numVertices;numEdges;kWeight;maxIterations;removeVerticesPercentage;wheelIterations;runtime(ms);size;solution
random/w_rnd_graph_3000_40_2.txt;3000;1800900;0.75;160;0.2;32;50038;15;[67, 1348, 932, 838, 1639, 2279, 1288, 203, 494, 111, 2929, 372, 374, 2968, 1727]
random/w_rnd_graph_3000_40_2.txt;3000;1800900;1.0;160;0.2;32;63804;17;[2691, 387, 838, 1159, 2604, 2254, 687, 1104, 84, 1397, 1241, 1498, 2620, 796, 1725, 2782, 2206]
random/w_rnd_graph_2000_50_1.txt;2000;1000500;0.1;160;0.2;32;9448;7;[1940, 1526, 438, 1991, 778, 1179, 588]
random/w_rnd_graph_2000_50_1.txt;2000;1000500;0.25;160;0.2;32;11861;8;[1426, 994, 612, 500, 73, 666, 1997, 1166]
random/w_rnd_graph_2000_50_1.txt;2000;1000500;0.5;160;0.2;32;13163;9;[1840, 1698, 1141, 1957, 725, 1573, 875, 1903, 735]
random/w_rnd_graph_2000_50_1.txt;2000;1000500;0.75;160;0.2;32;18942;11;[769, 690, 1988, 1974, 1594, 1227, 541, 1758, 990, 142, 1951]
random/w_rnd_graph_2000_50_1.txt;2000;1000500;1.0;160;0.2;32;21124;12;[1568, 160, 1220, 550, 1544, 1614, 1424, 20, 1143, 1079, 1881, 1310]
random/w_rnd_graph_2000_40_2.txt;2000;800600;0.1;160;0.2;32;9843;9;[754, 194, 1574, 1226, 43, 459, 1100, 1997, 1998]
random/w_rnd_graph_2000_40_2.txt;2000;800600;0.25;160;0.2;32;18413;10;[1411, 1956, 182, 1750, 1318, 1655, 169, 1994, 1451, 175]
random/w_rnd_graph_2000_40_2.txt;2000;800600;0.5;160;0.2;32;17375;12;[1570, 902, 269, 433, 49, 1745, 1012, 213, 182, 471, 1595, 1980]
random/w_rnd_graph_2000_40_2.txt;2000;800600;0.75;160;0.2;32;18907;14;[866, 1700, 1605, 1991, 1482, 1195, 1201, 82, 883, 1491, 1174, 1657, 1050, 1982]
random/w_rnd_graph_2000_40_2.txt;2000;800600;1.0;160;0.2;32;40938;16;[161, 1697, 1570, 450, 899, 1540, 1956, 1993, 490, 526, 1775, 784, 1557, 1785, 1245, 1630]
random/w_rnd_graph_1000_40_4.txt;1000;200300;0.1;160;0.2;32;2627;8;[352, 146, 308, 996, 8, 26, 875, 924]
random/w_rnd_graph_1000_40_4.txt;1000;200300;0.25;160;0.2;32;2820;9;[897, 146, 994, 105, 26, 203, 653, 317, 159]
random/w_rnd_graph_1000_40_4.txt;1000;200300;0.5;160;0.2;32;4905;10;[529, 625, 66, 770, 419, 758, 566, 759, 263, 319]
random/w_rnd_graph_1000_40_4.txt;1000;200300;0.75;160;0.2;32;3800;13;[546, 994, 996, 936, 939, 44, 653, 237, 785, 308, 887, 57, 571]
random/w_rnd_graph_1000_40_4.txt;1000;200300;1.0;160;0.2;32;8493;15;[546, 66, 583, 39, 366, 912, 849, 724, 244, 918, 759, 983, 250, 956, 991]
random/w_rnd_graph_500_40_2.txt;500;50150;0.1;160;0.2;32;369;6;[489, 409, 122, 155, 317, 478]
random/w_rnd_graph_500_40_2.txt;500;50150;0.25;160;0.2;32;725;8;[496, 499, 356, 39, 122, 396, 492, 478]
random/w_rnd_graph_500_40_2.txt;500;50150;0.5;160;0.2;32;722;9;[112, 434, 402, 310, 122, 106, 238, 255, 479]
random/w_rnd_graph_500_40_2.txt;500;50150;0.75;160;0.2;32;942;11;[386, 405, 7, 216, 488, 57, 169, 428, 60, 94, 15]
random/w_rnd_graph_500_40_2.txt;500;50150;1.0;160;0.2;32;1054;12;[322, 291, 37, 357, 102, 360, 497, 246, 310, 153, 122, 478]
random/w_rnd_graph_4000_40_1.txt;4000;3201200;0.1;160;0.2;32;64349;10;[2640, 3475, 3123, 1541, 374, 1158, 3834, 346, 3997, 3310]
random/w_rnd_graph_4000_40_1.txt;4000;3201200;0.25;160;0.2;32;63395;11;[3777, 2289, 867, 1398, 1063, 105, 201, 2922, 2906, 3915, 111]
random/w_rnd_graph_4000_40_1.txt;4000;3201200;0.5;160;0.2;32;91883;13;[3521, 451, 1795, 2822, 2091, 849, 1362, 1462, 1657, 1307, 252, 94, 3998]
random/w_rnd_graph_4000_40_1.txt;4000;3201200;0.75;160;0.2;32;143111;15;[3712, 3301, 2408, 2091, 204, 1358, 2702, 2190, 111, 367, 1650, 467, 3412, 2299, 3999]
random/w_rnd_graph_4000_40_1.txt;4000;3201200;1.0;160;0.2;32;145346;17;[128, 484, 1637, 3781, 3973, 1095, 746, 1836, 2222, 1555, 3798, 1622, 3286, 120, 632, 3642, 1532]
random/w_rnd_graph_4000_20_3.txt;4000;1601600;0.1;160;0.2;32;85495;19;[2528, 2466, 1538, 3652, 1989, 3111, 3464, 299, 2700, 3539, 372, 3575, 1528, 1144, 184, 3704, 2713, 25, 3996]
random/w_rnd_graph_4000_20_3.txt;4000;1601600;0.25;160;0.2;32;114747;21;[2656, 3522, 3618, 2947, 324, 3300, 3428, 2470, 2311, 3944, 2025, 459, 3563, 2157, 3954, 1075, 309, 2487, 1850, 2362, 860]
random/w_rnd_graph_4000_20_3.txt;4000;1601600;0.5;160;0.2;32;183122;24;[768, 2240, 1476, 198, 3656, 2444, 2509, 1294, 3346, 1747, 3795, 3927, 1176, 280, 1050, 1179, 802, 1581, 877, 2031, 3505, 3635, 314, 380]
random/w_rnd_graph_4000_20_3.txt;4000;1601600;0.75;160;0.2;32;186458;29;[2180, 3339, 2444, 3346, 3219, 725, 22, 280, 601, 1756, 3677, 3871, 1249, 162, 1765, 1899, 3884, 3951, 3505, 1778, 2802, 3890, 2100, 247, 1528, 1275, 380, 1404, 188]
random/w_rnd_graph_4000_20_3.txt;4000;1601600;1.0;160;0.2;32;198423;33;[1218, 1157, 3525, 2310, 2566, 2952, 3210, 2129, 2579, 2068, 3285, 470, 727, 3991, 1376, 481, 2401, 2466, 933, 2917, 1062, 1257, 939, 3627, 3371, 1708, 3373, 2031, 3763, 1267, 1653, 2744, 953]
random/w_rnd_graph_2000_40_1.txt;2000;800600;0.1;160;0.2;32;11857;9;[1424, 1936, 1969, 1986, 1974, 1448, 1738, 572, 1517]
random/w_rnd_graph_2000_40_1.txt;2000;800600;0.25;160;0.2;32;15966;10;[976, 1251, 404, 1460, 1461, 1976, 1081, 1227, 572, 1166]
random/w_rnd_graph_2000_40_1.txt;2000;800600;0.5;160;0.2;32;18672;11;[1680, 1632, 640, 435, 1539, 1446, 698, 1242, 187, 1643, 1324]
random/w_rnd_graph_2000_40_1.txt;2000;800600;0.75;160;0.2;32;22356;14;[1632, 295, 968, 1384, 1932, 1871, 435, 1523, 1622, 951, 1687, 894, 958, 1982]
random/w_rnd_graph_2000_40_1.txt;2000;800600;1.0;160;0.2;32;29497;16;[1760, 1952, 647, 1768, 9, 15, 1839, 1680, 435, 1174, 214, 1527, 892, 1118, 1982, 735]
random/w_rnd_graph_3000_50_3.txt;3000;2250750;0.1;160;0.2;32;19916;7;[1827, 2035, 536, 713, 2185, 1721, 2895]
random/w_rnd_graph_3000_50_3.txt;3000;2250750;0.25;160;0.2;32;25363;8;[2929, 2818, 533, 1349, 2375, 2072, 2810, 1758]
random/w_rnd_graph_3000_50_3.txt;3000;2250750;0.5;160;0.2;32;32138;10;[1136, 433, 1827, 387, 1667, 724, 2998, 775, 296, 796]
random/w_rnd_graph_3000_50_3.txt;3000;2250750;0.75;160;0.2;32;51855;12;[224, 2433, 2950, 2602, 2570, 2316, 2000, 306, 726, 1496, 760, 58]
random/w_rnd_graph_3000_50_3.txt;3000;2250750;1.0;160;0.2;32;57136;13;[384, 66, 742, 2477, 1263, 402, 2194, 1396, 1401, 1082, 1915, 285, 2271]
random/w_rnd_graph_4000_50_4.txt;4000;4001000;0.1;160;0.2;32;44442;8;[2114, 3988, 1861, 311, 1352, 2265, 41, 735]
random/w_rnd_graph_4000_50_4.txt;4000;4001000;0.25;160;0.2;32;49263;9;[3232, 3, 2484, 3829, 311, 3991, 2376, 457, 1770]
random/w_rnd_graph_4000_50_4.txt;4000;4001000;0.5;160;0.2;32;59409;10;[2720, 2466, 3, 311, 2135, 3352, 1849, 2685, 797, 3998]
random/w_rnd_graph_4000_50_4.txt;4000;4001000;0.75;160;0.2;32;79727;12;[3654, 2026, 491, 139, 2444, 2093, 3694, 1359, 1872, 311, 3420, 2942]
random/w_rnd_graph_4000_50_4.txt;4000;4001000;1.0;160;0.2;32;89009;14;[3136, 2465, 1891, 3717, 1098, 3184, 1169, 1522, 3218, 3827, 564, 3861, 1208, 989]
random/w_rnd_graph_3000_40_3.txt;3000;1800900;0.1;160;0.2;32;24878;9;[2192, 2944, 2661, 2630, 809, 1001, 1706, 910, 1759]
random/w_rnd_graph_3000_40_3.txt;3000;1800900;0.25;160;0.2;32;35932;10;[1632, 1570, 773, 21, 1576, 200, 315, 1403, 2206, 302]
random/w_rnd_graph_3000_40_3.txt;3000;1800900;0.5;160;0.2;32;40193;12;[2755, 1092, 485, 1926, 2662, 2506, 1964, 496, 2038, 217, 2106, 2879]
random/w_rnd_graph_3000_40_3.txt;3000;1800900;0.75;160;0.2;32;60498;15;[2976, 2850, 2660, 2471, 1769, 2157, 591, 879, 529, 1682, 469, 315, 1245, 1406, 735]
random/w_rnd_graph_3000_40_3.txt;3000;1800900;1.0;160;0.2;32;115357;17;[2976, 961, 706, 389, 2245, 2471, 2823, 264, 393, 1741, 1934, 2574, 208, 2961, 756, 693, 860]
random/w_rnd_graph_1000_50_2.txt;1000;250250;0.1;160;0.2;32;2969;6;[688, 17, 81, 278, 733, 909]
random/w_rnd_graph_1000_50_2.txt;1000;250250;0.25;160;0.2;32;2654;7;[752, 278, 150, 679, 505, 828, 332]
random/w_rnd_graph_1000_50_2.txt;1000;250250;0.5;160;0.2;32;2550;8;[160, 800, 918, 471, 792, 329, 395, 30]
random/w_rnd_graph_1000_50_2.txt;1000;250250;0.75;160;0.2;32;3840;10;[818, 883, 995, 278, 630, 712, 793, 315, 299, 61]
random/w_rnd_graph_1000_50_2.txt;1000;250250;1.0;160;0.2;32;5469;12;[2, 354, 229, 933, 902, 968, 845, 976, 914, 278, 315, 61]
random/w_rnd_graph_4000_40_4.txt;4000;3201200;0.1;160;0.2;32;72623;10;[3264, 1602, 2728, 3272, 233, 3900, 93, 1950, 2446, 3998]
random/w_rnd_graph_4000_40_4.txt;4000;3201200;0.25;160;0.2;32;100033;11;[1473, 1682, 3940, 3333, 184, 2632, 3306, 2683, 3756, 300, 1662]
random/w_rnd_graph_4000_40_4.txt;4000;3201200;0.5;160;0.2;32;76807;13;[3584, 3968, 1634, 1700, 3333, 3686, 166, 1355, 1518, 2037, 1493, 3033, 2845]
random/w_rnd_graph_4000_40_4.txt;4000;3201200;0.75;160;0.2;32;179493;15;[416, 673, 1987, 3588, 2856, 3531, 1582, 3695, 2737, 1143, 56, 985, 1116, 2397, 734]
random/w_rnd_graph_4000_40_4.txt;4000;3201200;1.0;160;0.2;32;144090;17;[1408, 2977, 2402, 3657, 1707, 2347, 2155, 270, 3985, 1617, 2003, 373, 3702, 1624, 3928, 3610, 222]
random/w_rnd_graph_500_20_4.txt;500;25200;0.1;160;0.2;32;898;12;[419, 388, 133, 262, 38, 391, 425, 171, 496, 150, 310, 217]
random/w_rnd_graph_500_20_4.txt;500;25200;0.25;160;0.2;32;1345;14;[353, 290, 98, 419, 388, 325, 485, 262, 426, 458, 364, 367, 403, 282]
random/w_rnd_graph_500_20_4.txt;500;25200;0.5;160;0.2;32;1637;16;[0, 353, 98, 323, 328, 264, 426, 140, 109, 495, 367, 307, 375, 88, 25, 479]
random/w_rnd_graph_500_20_4.txt;500;25200;0.75;160;0.2;32;180551;20;[0, 385, 482, 290, 131, 327, 264, 105, 428, 238, 48, 496, 209, 274, 26, 59, 60, 156, 61, 479]
random/w_rnd_graph_500_20_4.txt;500;25200;1.0;160;0.2;32;3247;25;[256, 66, 454, 455, 330, 460, 206, 15, 17, 145, 273, 217, 29, 482, 420, 109, 111, 180, 373, 439, 188, 316, 446, 318, 63]
random/w_rnd_graph_4000_30_1.txt;4000;2401400;0.1;160;0.2;32;69212;13;[3104, 3458, 2404, 2727, 3016, 780, 2093, 1071, 3857, 1656, 3995, 2110, 3583]
random/w_rnd_graph_4000_30_1.txt;4000;2401400;0.25;160;0.2;32;83405;15;[1440, 161, 2915, 3779, 3557, 2311, 3432, 1838, 750, 210, 3380, 22, 3994, 3005, 2046]
random/w_rnd_graph_4000_30_1.txt;4000;2401400;0.5;160;0.2;32;100659;17;[3104, 8, 2761, 2764, 590, 1806, 561, 1810, 2611, 3988, 3127, 2520, 2106, 3547, 2204, 127, 3359]
random/w_rnd_graph_4000_30_1.txt;4000;2401400;0.75;160;0.2;32;158455;21;[3104, 2657, 3970, 2883, 132, 2404, 1221, 839, 681, 2090, 2411, 332, 2412, 493, 2865, 341, 2101, 3573, 3965, 895, 2911]
random/w_rnd_graph_4000_30_1.txt;4000;2401400;1.0;160;0.2;32;184382;24;[2689, 1538, 1479, 2444, 207, 1552, 1812, 3671, 3993, 2011, 989, 2014, 801, 1574, 103, 2408, 297, 2412, 2229, 437, 952, 184, 2046, 959]
random/w_rnd_graph_2000_30_2.txt;2000;600700;0.1;160;0.2;32;13530;11;[1152, 1233, 1314, 1346, 1635, 1619, 310, 1960, 1944, 1358, 1966]
random/w_rnd_graph_2000_30_2.txt;2000;600700;0.25;160;0.2;32;16171;13;[832, 771, 1957, 1574, 940, 301, 1581, 1939, 597, 1655, 667, 1117, 1439]
random/w_rnd_graph_2000_30_2.txt;2000;600700;0.5;160;0.2;32;30334;15;[1824, 1955, 421, 1446, 583, 1641, 1738, 522, 1131, 812, 301, 918, 471, 855, 604]
random/w_rnd_graph_2000_30_2.txt;2000;600700;0.75;160;0.2;32;27086;18;[1152, 1794, 900, 388, 1863, 1384, 1898, 971, 939, 1966, 977, 949, 533, 950, 1144, 185, 1789, 1949]
random/w_rnd_graph_2000_30_2.txt;2000;600700;1.0;160;0.2;32;39652;21;[640, 162, 900, 1636, 1285, 650, 970, 1578, 1227, 715, 843, 971, 1996, 1325, 1327, 687, 1587, 854, 247, 1271, 187]
random/w_rnd_graph_2000_20_2.txt;2000;400800;0.1;160;0.2;32;17220;16;[196, 1860, 1636, 1157, 329, 1612, 1868, 1260, 1644, 143, 563, 852, 1624, 1080, 218, 1310]
random/w_rnd_graph_2000_20_2.txt;2000;400800;0.25;160;0.2;32;22114;18;[128, 1763, 196, 1482, 1612, 717, 686, 1490, 756, 1815, 1402, 1146, 1306, 1756, 1597, 1821, 1310, 1054]
random/w_rnd_graph_2000_20_2.txt;2000;400800;0.5;160;0.2;32;33218;22;[257, 866, 166, 1798, 713, 1994, 1771, 1612, 780, 1264, 596, 1076, 756, 1109, 661, 1078, 1528, 248, 1756, 1948, 1310, 127]
random/w_rnd_graph_2000_20_2.txt;2000;400800;0.75;160;0.2;32;41562;27;[257, 131, 1285, 1671, 776, 1353, 1232, 1169, 596, 341, 1176, 285, 30, 292, 1767, 679, 1771, 1195, 686, 1714, 627, 1784, 1977, 315, 382, 958, 1535]
random/w_rnd_graph_2000_20_2.txt;2000;400800;1.0;160;0.2;32;252413;31;[1792, 448, 196, 1733, 10, 970, 1297, 1429, 1109, 536, 1695, 161, 1379, 932, 1767, 167, 1320, 1896, 1641, 1323, 236, 1581, 1966, 561, 1714, 1459, 1651, 1076, 568, 1085, 382]
random/w_rnd_graph_3000_50_1.txt;3000;2250750;0.1;160;0.2;32;22220;7;[592, 1250, 770, 2322, 2275, 948, 2795]
random/w_rnd_graph_3000_50_1.txt;3000;2250750;0.25;160;0.2;32;24305;8;[2144, 1201, 2998, 2711, 1992, 2456, 1834, 762]
random/w_rnd_graph_3000_50_1.txt;3000;2250750;0.5;160;0.2;32;47858;10;[1522, 2818, 2994, 2195, 280, 1688, 1816, 554, 1659, 1471]
random/w_rnd_graph_3000_50_1.txt;3000;2250750;0.75;160;0.2;32;52735;12;[1891, 1379, 452, 6, 814, 242, 180, 2997, 247, 280, 1530, 1851]
random/w_rnd_graph_3000_50_1.txt;3000;2250750;1.0;160;0.2;32;45863;13;[192, 1322, 2701, 1744, 2768, 1171, 1715, 2324, 2645, 1941, 854, 1398, 280]
random/w_rnd_graph_4000_50_3.txt;4000;4001000;0.1;160;0.2;32;49732;8;[2531, 3364, 933, 215, 3897, 3197, 3998, 1759]
random/w_rnd_graph_4000_50_3.txt;4000;4001000;0.25;160;0.2;32;40589;9;[2560, 2034, 1365, 538, 2941, 286, 2254, 3599, 3999]
random/w_rnd_graph_4000_50_3.txt;4000;4001000;0.5;160;0.2;32;59997;10;[3571, 3460, 2757, 438, 2087, 696, 1001, 539, 3883, 3167]
random/w_rnd_graph_4000_50_3.txt;4000;4001000;0.75;160;0.2;32;73711;12;[193, 2435, 618, 2637, 1743, 3985, 914, 3476, 820, 537, 91, 412]
random/w_rnd_graph_4000_50_3.txt;4000;4001000;1.0;160;0.2;32;95856;14;[2560, 3557, 3015, 1287, 3975, 2474, 1679, 1584, 3026, 1588, 3352, 858, 923, 3996]
random/w_rnd_graph_4000_30_2.txt;4000;2401400;0.1;160;0.2;32;70652;13;[1122, 1282, 3107, 2212, 293, 488, 3882, 3669, 3928, 2937, 3996, 3453, 1886]
random/w_rnd_graph_4000_30_2.txt;4000;2401400;0.25;160;0.2;32;67340;14;[2784, 1122, 1251, 3657, 1737, 970, 3629, 1325, 2033, 3922, 3995, 732, 3453, 3869]
random/w_rnd_graph_4000_30_2.txt;4000;2401400;0.5;160;0.2;32;123551;17;[1122, 3589, 2601, 1867, 1453, 1136, 3090, 1300, 918, 120, 633, 1116, 3453, 1149, 1470, 3422, 3999]
random/w_rnd_graph_4000_30_2.txt;4000;2401400;0.75;160;0.2;32;205330;20;[3650, 1636, 2630, 1031, 907, 1999, 656, 273, 817, 2578, 3028, 3380, 3989, 2102, 3415, 3002, 3898, 2108, 2622, 351]
random/w_rnd_graph_4000_30_2.txt;4000;2401400;1.0;160;0.2;32;182747;24;[132, 3146, 3341, 141, 81, 3220, 3989, 3733, 3861, 2264, 3995, 2716, 3676, 1951, 3872, 1953, 3875, 1831, 1575, 170, 44, 1208, 1722, 1084]
random/w_rnd_graph_1000_50_1.txt;1000;250250;0.1;160;0.2;32;2351;6;[209, 993, 85, 7, 314, 894]
random/w_rnd_graph_1000_50_1.txt;1000;250250;0.25;160;0.2;32;2688;7;[608, 1, 52, 997, 935, 555, 317]
random/w_rnd_graph_1000_50_1.txt;1000;250250;0.5;160;0.2;32;2756;8;[98, 675, 53, 582, 119, 265, 202, 975]
random/w_rnd_graph_1000_50_1.txt;1000;250250;0.75;160;0.2;32;4434;10;[898, 612, 454, 360, 8, 107, 236, 829, 941, 783]
random/w_rnd_graph_1000_50_1.txt;1000;250250;1.0;160;0.2;32;7203;12;[1, 290, 35, 771, 581, 870, 457, 45, 563, 692, 667, 317]
random/w_rnd_graph_2000_30_4.txt;2000;600700;0.1;160;0.2;32;14033;11;[1056, 961, 866, 1892, 1594, 1226, 891, 987, 396, 220, 1981]
random/w_rnd_graph_2000_30_4.txt;2000;600700;0.25;160;0.2;32;17553;13;[1896, 395, 1580, 1453, 1679, 1620, 502, 1590, 247, 1015, 1977, 796, 510]
random/w_rnd_graph_2000_30_4.txt;2000;600700;0.5;160;0.2;32;21938;15;[384, 1665, 1250, 1187, 1641, 1485, 1934, 1360, 339, 1396, 247, 536, 315, 1503, 703]
random/w_rnd_graph_2000_30_4.txt;2000;600700;0.75;160;0.2;32;25726;19;[897, 449, 1186, 1986, 1221, 838, 166, 1382, 1959, 1453, 1677, 48, 1616, 1170, 1782, 247, 1019, 828, 990]
random/w_rnd_graph_2000_30_4.txt;2000;600700;1.0;160;0.2;32;67216;21;[1957, 1990, 1351, 1482, 1419, 12, 818, 723, 822, 310, 1527, 856, 891, 507, 1084, 637, 190, 1534, 1791, 1343, 1599]
random/w_rnd_graph_2000_20_3.txt;2000;400800;0.1;160;0.2;32;22629;16;[768, 64, 1891, 1284, 966, 552, 170, 1322, 1834, 1803, 1067, 1164, 753, 1617, 1177, 381]
random/w_rnd_graph_2000_20_3.txt;2000;400800;0.25;160;0.2;32;24174;18;[1922, 132, 1156, 1895, 1288, 1385, 1803, 1739, 1036, 1038, 1873, 561, 498, 756, 343, 89, 639, 1951]
random/w_rnd_graph_2000_20_3.txt;2000;400800;0.5;160;0.2;32;33804;21;[193, 481, 1891, 551, 1031, 1288, 1384, 841, 1292, 1999, 1711, 145, 17, 1553, 1905, 180, 1910, 407, 1977, 249, 1020]
random/w_rnd_graph_2000_20_3.txt;2000;400800;0.75;160;0.2;32;37504;27;[194, 1033, 842, 397, 1487, 337, 595, 85, 277, 1753, 1309, 413, 32, 865, 1569, 226, 930, 1891, 547, 302, 1713, 1845, 1270, 1528, 1659, 190, 1663]
random/w_rnd_graph_2000_20_3.txt;2000;400800;1.0;160;0.2;32;205771;30;[1664, 131, 133, 1996, 270, 1743, 1938, 1747, 1817, 156, 349, 734, 1119, 1568, 1313, 225, 1891, 996, 806, 1513, 945, 817, 369, 882, 1463, 312, 1080, 697, 1402, 1020]
random/w_rnd_graph_2000_50_4.txt;2000;1000500;0.1;160;0.2;32;9895;7;[320, 801, 1234, 1988, 134, 362, 495]
random/w_rnd_graph_2000_50_4.txt;2000;1000500;0.25;160;0.2;32;9975;8;[1648, 514, 1730, 835, 1204, 1687, 1998, 335]
random/w_rnd_graph_2000_50_4.txt;2000;1000500;0.5;160;0.2;32;12609;9;[1984, 980, 1349, 533, 902, 1127, 1836, 1790, 798]
random/w_rnd_graph_2000_50_4.txt;2000;1000500;0.75;160;0.2;32;17606;11;[1779, 678, 440, 312, 1001, 425, 1641, 92, 1293, 1837, 958]
random/w_rnd_graph_2000_50_4.txt;2000;1000500;1.0;160;0.2;32;22187;13;[160, 418, 1959, 1962, 75, 1580, 1900, 462, 495, 1999, 52, 1526, 1981]
random/w_rnd_graph_2000_20_4.txt;2000;400800;0.1;160;0.2;32;186541;16;[353, 834, 482, 1956, 486, 871, 1995, 173, 1517, 1266, 1746, 1363, 662, 317, 381, 926]
random/w_rnd_graph_2000_20_4.txt;2000;400800;0.25;160;0.2;32;26622;18;[132, 1093, 1605, 1032, 361, 1161, 619, 300, 239, 1456, 1968, 1972, 533, 1815, 1084, 1661, 925, 1854]
random/w_rnd_graph_2000_20_4.txt;2000;400800;0.5;160;0.2;32;28732;21;[832, 131, 1031, 328, 8, 520, 1290, 1135, 1232, 1681, 1330, 1203, 632, 1113, 89, 410, 1050, 634, 635, 1980, 223]
random/w_rnd_graph_2000_20_4.txt;2000;400800;0.75;160;0.2;32;51431;26;[1856, 130, 131, 328, 460, 1103, 1490, 1427, 410, 1050, 861, 1630, 1246, 1696, 1892, 486, 1895, 1449, 746, 235, 1134, 1269, 635, 1723, 1341, 1661]
random/w_rnd_graph_2000_20_4.txt;2000;400800;1.0;160;0.2;32;43020;31;[71, 839, 520, 1805, 461, 846, 722, 1363, 1299, 1749, 662, 280, 410, 1373, 1124, 1512, 618, 1131, 1452, 1071, 176, 304, 1457, 49, 375, 119, 1913, 1978, 251, 1789, 319]
random/w_rnd_graph_1000_40_2.txt;1000;200300;0.1;160;0.2;32;2046;7;[708, 436, 776, 248, 682, 989, 782]
random/w_rnd_graph_1000_40_2.txt;1000;200300;0.25;160;0.2;32;2704;8;[708, 776, 360, 200, 329, 683, 667, 829]
random/w_rnd_graph_1000_40_2.txt;1000;200300;0.5;160;0.2;32;4886;10;[481, 977, 33, 995, 708, 165, 694, 472, 570, 685]
random/w_rnd_graph_1000_40_2.txt;1000;200300;0.75;160;0.2;32;5635;13;[968, 809, 73, 522, 591, 431, 467, 916, 87, 88, 921, 474, 767]
random/w_rnd_graph_1000_40_2.txt;1000;200300;1.0;160;0.2;32;9071;15;[736, 865, 134, 710, 265, 524, 140, 972, 685, 819, 949, 662, 87, 571, 635]
random/w_rnd_graph_3000_30_3.txt;3000;1351050;0.1;160;0.2;32;40017;12;[2754, 1316, 1636, 1063, 2280, 2669, 750, 2099, 2808, 1882, 2205, 639]
random/w_rnd_graph_3000_30_3.txt;3000;1351050;0.25;160;0.2;32;50803;14;[2466, 1827, 549, 2855, 2215, 2983, 2280, 653, 2673, 372, 2363, 411, 187, 1247]
random/w_rnd_graph_3000_30_3.txt;3000;1351050;0.5;160;0.2;32;79003;16;[1187, 714, 2060, 2669, 1038, 1135, 239, 2419, 1683, 2550, 1815, 2040, 1081, 2906, 508, 2399]
random/w_rnd_graph_3000_30_3.txt;3000;1351050;0.75;160;0.2;32;57797;19;[2560, 2144, 2945, 2050, 2530, 2596, 1477, 1735, 584, 2089, 1419, 1420, 2765, 2864, 2325, 87, 2813, 2463, 1983]
random/w_rnd_graph_3000_30_3.txt;3000;1351050;1.0;160;0.2;32;107907;22;[1440, 2274, 2306, 738, 741, 1958, 136, 425, 2602, 2474, 2635, 1963, 2994, 1395, 2451, 2581, 1653, 951, 1240, 2076, 2463, 2943]
random/w_rnd_graph_3000_40_1.txt;3000;1800900;0.1;160;0.2;32;22425;9;[96, 592, 2754, 1667, 2949, 1526, 2326, 1723, 29]
random/w_rnd_graph_3000_40_1.txt;3000;1800900;0.25;160;0.2;32;28879;10;[64, 1313, 514, 979, 1827, 852, 597, 1061, 406, 2429]
random/w_rnd_graph_3000_40_1.txt;3000;1800900;0.5;160;0.2;32;38063;12;[514, 2088, 587, 2540, 2638, 2799, 852, 661, 2230, 2136, 2172, 1119]
random/w_rnd_graph_3000_40_1.txt;3000;1800900;0.75;160;0.2;32;61617;15;[2464, 1482, 2986, 2797, 1614, 303, 1584, 2576, 560, 1648, 2677, 150, 2426, 1214, 2398]
random/w_rnd_graph_3000_40_1.txt;3000;1800900;1.0;160;0.2;32;61575;17;[544, 2528, 2595, 356, 774, 2504, 331, 2608, 1808, 852, 404, 503, 1371, 731, 2684, 2142, 1311]
random/w_rnd_graph_1000_40_1.txt;1000;200300;0.1;160;0.2;32;2307;8;[642, 565, 677, 997, 631, 760, 315, 606]
random/w_rnd_graph_1000_40_1.txt;1000;200300;0.25;160;0.2;32;2748;9;[642, 995, 342, 296, 170, 75, 636, 829, 221]
random/w_rnd_graph_1000_40_1.txt;1000;200300;0.5;160;0.2;32;4308;10;[194, 53, 344, 698, 90, 236, 956, 765, 190, 575]
random/w_rnd_graph_1000_40_1.txt;1000;200300;0.75;160;0.2;32;4629;13;[672, 836, 744, 270, 531, 982, 823, 664, 633, 25, 60, 190, 286]
random/w_rnd_graph_1000_40_1.txt;1000;200300;1.0;160;0.2;32;7311;15;[995, 485, 357, 968, 553, 75, 781, 589, 272, 721, 435, 500, 149, 633, 922]
random/w_rnd_graph_4000_20_2.txt;4000;1601600;0.1;160;0.2;32;99023;19;[1440, 1536, 3297, 1059, 807, 3114, 2251, 1869, 2702, 3183, 1103, 1425, 3314, 82, 1171, 1652, 1014, 3068, 3996]
random/w_rnd_graph_4000_20_2.txt;4000;1601600;0.25;160;0.2;32;142989;21;[1536, 3329, 1506, 1063, 3303, 2284, 46, 3534, 1200, 1681, 754, 3250, 563, 1459, 852, 948, 3540, 2581, 3836, 3966, 2911]
random/w_rnd_graph_4000_20_2.txt;4000;1601600;0.5;160;0.2;32;132246;24;[3204, 3975, 3848, 3914, 2767, 1425, 213, 2454, 1687, 2012, 3167, 2207, 2977, 3749, 3177, 299, 3692, 237, 2478, 1652, 2613, 2934, 1976, 1982]
random/w_rnd_graph_4000_20_2.txt;4000;1601600;0.75;160;0.2;32;216158;30;[3713, 1090, 2820, 3848, 3275, 595, 341, 3927, 216, 1433, 2202, 604, 2466, 292, 612, 2916, 2155, 687, 2800, 1010, 1715, 3192, 2872, 1912, 1529, 3836, 2364, 2685, 1471, 3263]
